Parent Location,Localisation parente,
Parent Procedure,Procédure parente,
Parent Sales Person,Commercial Parent,
Parent Supplier Group,Groupe de fournisseurs parent,
Parent Task,Tâche Parente,
Parent Territory,Territoire Parent,
Parent Warehouse,Entrepôt parent,
Parenttype,Type Parent,
Part-time,Temps-Partiel,
Partially Completed,Partiellement Complété,
Partially Depreciated,Partiellement déprécié,
Partially Disbursed,Partiellement déboursé,
Partially Fulfilled,Partiellement rempli,
Partially Ordered,Partiellement commandé,
Partially Pledged,Partiellement garanti,
Partially Received,Partiellement reçu,
"Partially Sponsored, Require Partial Funding","Partiellement sponsorisé, nécessite un financement partiel",
Partially ordered,Partiellement commandé,
Parties,Tiers,
Partly Billed,Partiellement Facturé,
Partly Delivered,Livré en Partie,
Partner Type,Type de Partenaire,
Partner website,Site Partenaire,
Party Account Currency,Devise du Compte de Tiers,
Party Account,Compte de Tiers,
Party Balance,Solde du Tiers,
Party Bank Account,Compte bancaire du tiers,
Party Details,Détails du tiers,
Party Information,Informations additionnelles,
Party Name,Nom du tiers,
Party Type and Party is mandatory for {0} account,Le type de tiers et le tiers sont obligatoires pour le compte {0},
Party Type is mandatory,Type de tiers Obligatoire,
Party Type,Type de tiers,
Party User,Utilisateur chez le tiers,
Party can only be one of ,Le tiers ne peut être que,
Party is mandatory,Le Tiers est obligatoire,
Party name,Nom du tiers,
Party type,Type de tiers,
Party,Tiers,
Passport Number,Numéro de Passeport,
Password Policy,Politique de mots de passe,
Password policy cannot contain spaces or simultaneous hyphens. The format will be restructured automatically,La politique de mots de passe ne peut contenir à la fois des espaces et des tirets. Le format va être restructuré automatiquement.,
Password policy for Salary Slips is not set,La politique de mot de passe pour les fiches de salaire n'est pas définie,
Password,Mot de passe,
Past Due Date,Date d'échéance dépassée,
Past,Passé,
Path,Chemin,
Pause SLA On Status,Status de pause du niveau de service,
Pause SLA On,Mettre l'accord de niveau de service en pause le,
Pause,Pause,
Pay Against Benefit Claim,Payer la demande de prestations,
Pay Remaining,Reste à payer,
Pay To / Recd From,Payé À / Reçu De,
Pay immediately,Payer immédiatement,
Pay {0},Payer {0},
Pay,Payer,
Payable Account,Comptes créditeurs,
Payable Amount,Montant à payer,
Payable Principal Amount,Montant du principal à payer,
Payable,A régler,Subscription
Payable,Créditeur,
Payables,Dettes,
Payer Settings,Paramètres du Payeur,
Payment Account is mandatory,Le compte de paiement est obligatoire,
Payment Account,Compte de Paiement,
Payment Amount,Montant du paiement,
Payment Cancelled. Please check your GoCardless Account for more details,Paiement annulé. Veuillez vérifier votre compte GoCardless pour plus de détails,
Payment Confirmation,Confirmation de paiement,
Payment Date,Date de Paiement,
Payment Days,Jours de Paiement,
Payment Deductions or Loss,Déductions sur le Paiement ou Perte,
Payment Details,Détails des paiements,
Payment Document Type,Type de document de paiement,
Payment Document,Document de paiement,
Payment Due Date,Date d'échéance de paiement,
Payment Entries {0} are un-linked,Les écritures de paiement associées ({0}) on été déliées,
Payment Entries,Écritures de paiement,
Payment Entry Deduction,Déduction d’Écriture de Paiement,
Payment Entry Reference,Référence d’Écriture de Paiement,
Payment Entry against {0} {1} via Payment Request {2},Ecriture de paiement pour {0} {1} via la demande de paiement {2},
Payment Entry already exists,L’Écriture de Paiement existe déjà,
Payment Entry has been modified after you pulled it. Please pull it again.,L’écriture de paiement a été modifiée après son ajout dans le tableau des avances. Veuillez l'ajouter à nouveau.,
Payment Entry is already created,L’Écriture de Paiement est déjà créée,
"Payment Entry {0} is linked against {1} {2}, check if it should be pulled as advance in this invoice.",L'écriture de paiement {0} est liée avec la {1} {2}. Vérifiez que vous ne souhaitez pas l'associer avec cette facture.,
Payment Entry,Écriture de paiement,
Payment Failed. Please check your GoCardless Account for more details,Le paiement a échoué. Veuillez vérifier votre compte GoCardless pour plus de détails,
Payment From / To,Paiement De / À,
"Payment Gateway Account not created, please create one manually.","Le compte pour la passerelle de paiement n’existe pas, veuillez en créer un manuellement.",
Payment Gateway Account,Compte Passerelle de Paiement,
Payment Gateway Name,Nom de la passerelle de paiement,
Payment Gateway Reference,Référence de la passerelle de paiement,
Payment Gateway,Passerelle de paiement,
Payment Gateways Template,Modèle de passerelles de paiement,
Payment Gateways,Passerelles de paiement,
Payment Key,Clé de paiement,
Payment Logs,Journaux de paiement,
Payment Methods,Méthodes de paiement,
Payment Mode,Mode de paiement,
Payment Name,Nom du paiement,
Payment Order Reference,Référence de l'ordre de paiement,
Payment Order Status,Statut de l'ordre de payment,
Payment Order Type,Type d'ordre de paiement,
Payment Order,Ordre de paiement,
Payment Ordered,Paiement commandé,
Payment Period Based On Invoice Date,Période de paiement basée sur la date de la facture,
Payment Plan,Plan de paiement,
Payment Plans,Plans de paiement,
Payment Receipt Note,Bon de Réception du Paiement,
Payment Reconciliation Invoice,Lise de facture pour la réconciliation des paiements,
Payment Reconciliation Payment,Liste de paiements pour la réconciliation des paiements,
Payment Reconciliation,Réconciliation des paiements,
Payment Reference,Référence de paiement,
Payment References,Références de Paiement,
Payment Request for {0},Demande de paiement pour {0},
Payment Request,Demande de paiement,
Payment Schedule Table,calendrier de paiement,
Payment Schedule,Calendrier de paiement,
Payment Success Url,URL de réussite de paiement,
Payment Tems,Termes de paiement,
Payment Term Name,Nom du terme de paiement,
Payment Term,Terme de paiement,
Payment Terms Template Detail,Détail du modèle de conditions de paiement,
Payment Terms Template,Modèle de termes de paiement,
Payment Terms Templates,Modèles de termes de paiement,
Payment Terms based on conditions,Termes de paiement basées sur des conditions,
Payment Terms,Termes de paiement,
"Payment Type must be one of Receive, Pay and Internal Transfer","Type de Paiement doit être Recevoir, Payer ou Transfert Interne",
Payment Type,Type de Paiement,
Payment against {0} {1} cannot be greater than Outstanding Amount {2},Paiement pour {0} {1} ne peut pas être supérieur à Encours {2},
Payment entry created,Ecriture de paiement créée,
Payment entry with reference {0} not found,Ecriture de paiement avec la référence {0} introuvable,
Payment error,Erreur de paiement,
Payment for,Paiement pour,
Payment gateway subscription amount updated from {0} to {1},Le montant de l'abonnement de la passerelle de paiement a été mis à jour de {0} à {1},
Payment gateways and plans,Passerelles et plans de paiement,
Payment gateways must be defined in all the payment plans registered in the subscription attached to this reference doctype.<br><br>It can only be one of the following: {0},Des passerelles de paiement doivent être définies dans tous les plans d'abonnement enregistrés dans l'abonnement attaché à ce document de référence.<br><br>Ils doivent être l'un des suivants: {0},
Payment gateways validation error,Erreur de validation de la passerelle de paiement,
Payment of {0} from {1} to {2},Paiement de {0} de {1} à {2},
"Payment plan {0} is in currency {1}, not {2}.","Le plan de paiement {0} est en devise {1}, pas {2}",
Payment plan {0} is no longer active.,Le plan de paiement {0} n'est plus actif,
Payment request communication creation error,Erreur de création d'une communication de demande de paiement,
Payment request created,Demande de paiement créée,
Payment succeeded. Refresh the page to pay again.,Paiement réussi. Veuillez rafraîchir la page pour payer à nouveau.,
Payment successfully initialized,Paiement initialisé avec succès,
Payment,Paiement,
Payments,Paiements,
Payroll Cost Center,Centre de coût pour la paie,
Payroll Date,Date de la paie,
Payroll Employee Detail,Détails de la paie de l'employé,
Payroll Entry,Entrée de la paie,
Payroll Frequency,Fréquence de la Paie,
Payroll Number,Numéro de fiche de paie,
Payroll Payable,Paie à Payer,
Payroll Period Date,Date de la période de paie,
Payroll Period,Période de paie,
Payroll Periods,Périodes de paie,
Payroll Settings,Paramètres de Paie,
Payroll date can not be greater than employee's relieving date.,La date de paie ne peut pas être supérieure à la date de départ de l'employé.,
Payroll date can not be less than employee's joining date.,La date de paie ne peut pas être avant la date d'embauche de l'employé,
Payroll date can not be less than employee's joining date,La date de paie ne peut être inférieure à la date d'adhésion de l'employé,
Payroll,Paie,
Payslip,Fiche de paie,
Penalty Amount,Montant de la pénalité,
Penalty Income Account,Compte de pénalités,
Penalty Interest Rate (%) Per Day,Taux de pénalités (%) par jour,
Penalty Interest Rate is levied on the pending interest amount on a daily basis in case of delayed repayment ,Le taux d'intérêt de pénalités est appliqué quotidiennement sur le montant des intérêts restants en cas de délai de remboursement,
Pending Activities,Activités en Attente,
Pending Amount,Montant en attente,
Pending Customer Approval,En attente de l'accord du client,
Pending Leaves,Congés en attente,
Pending Principal Amount,Montant du principal restant,
Pending Qty,Qté en attente,
Pending Quantity,Quantité en attente,
Pending Review,Revue en Attente,
Pending SO Items For Purchase Request,Articles commandés en attente pour demande d'achat,
Pending Submission,En attente de validation,
Pending Work Order,Ordre de travail en cours,
Pending activities for today,Activités en attente du jour,
Pending customer approval,En attente de l'accord du client,
Pending submission,Validation en attente,
Pending,En attente,
Pension Funds,Fonds de Pension,
Per Month,Par Mois,
Per Transferred,Pourcentage transféré,
Per Week,Par Semaine,
Per Year,Par An,
Percent Deduction,Pourcentage de déduction,
Percent,Pourcentage,
Percentage Allocation should be equal to 100%,Pourcentage d'Allocation doit être égale à 100 %,
Percentage Allocation,Allocation en Pourcentage,
Percentage you are allowed to bill more against the amount ordered. For example: If the order value is $100 for an item and tolerance is set as 10% then you are allowed to bill for $110.,"Pourcentage de facturation supérieur au montant commandé autorisé. Par exemple: si le montant de la commande est de 100 € pour un article et la tolérance est de 10%, vous êtes autorisé à facturer 110 €",
Percentage you are allowed to receive or deliver more against the quantity ordered. For example: If you have ordered 100 units. and your Allowance is 10% then you are allowed to receive 110 units.,Pourcentage que vous êtes autorisé à recevoir ou à livrer en plus de la quantité commandée. Par exemple : Si vous avez commandé 100 unités et que votre allocation est de 10% alors que vous êtes autorisé à recevoir 110 unités.,
Percentage you are allowed to transfer more against the quantity ordered. For example: If you have ordered 100 units. and your Allowance is 10% then you are allowed to transfer 110 units.,"Percentage de transfert autorisé en plus de la quantité commandée. Par exemple: si vous avez commandé 100 unités et votre tolérance est de 10%, vous êtes autorisé à transférer 110 unités",
Percentage,Pourcentage,
Perception Analysis,Analyse de perception,
Performance,Performance,
Period Based On,Période basée sur,
Period Closing Entry,Écriture de Clôture de la Période,
Period Closing Voucher,Bon de Clôture de la Période,
Period End Date,Date de fin de la période,
Period Name,Nom de période,
Period Score,Score de la Période,
Period Settings,Paramètres de la période,
Period Start Date,Date de début de la période,
Period based On,Période basée sur,
Period end date,Date de fin de la période,
Period start date,Date de début de la période,
Period,Période,
Periodicity,Périodicité,
Permanent Address Is,L’Adresse Permanente Est,
Permanent Address,Adresse Permanente,
Perpetual inventory required for the company {0} to view this report.,L'inventaire permanent est nécessaire pour la société {0} pour voir ce rapport.,
Person Name,Nom de la Personne,
Person URN,URN de personne,
Personal Bio,Biographie,
Personal Details,Données Personnelles,
Personal Email,Email Personnel,
Petrol,Essence,
Pharmaceutical,Pharmaceutique,
Pharmaceuticals,Médicaments,
Phone No,N° de téléphone,
Phone Number,Numéro de téléphone,
Phone,Téléphone,
Pick List Item,Article de liste de sélection,
Pick List,Liste de sélection,
Picked Qty,Qté sélectionnée,
Piecework,Travail à la Pièce,
Pin Code,Code postal,
Place Of Supply (State/UT),Lieu d'achat (Etat/Territoire de l'union),
Place Order,Passer la commande,
Place of Issue,Lieu d'émission,
Plaid Access Token,Jeton d'accès Plaid,
Plaid Client ID,ID client Plaid,
Plaid Environment,Environnement Plaid,
Plaid Public Key,Clé publique Plaid,
Plaid Secret,Secret Plaid,
Plaid Settings,Paramètres Plaid,
Plaid authentication error,Erreur d'authentification Plaid,
Plaid public token error,Erreur de jeton public Plaid,
Plaid transactions sync error,Erreur de synchronisation des transactions Plaid,
Plan Name,Nom du plan,
Plan added to your subscription,Plan ajouté à votre abonnement.,
Plan for maintenance visits.,Plan pour les visites de maintenance.,
Plan material for sub-assemblies,Plan de matériaux pour les sous-ensembles,
Plan time logs outside Workstation Working Hours.,Autoriser les feuilles de temps en dehors des heures de travail de la station de travail.,
Plan,Plan,
Planned End Date,Date de fin prévue,
Planned End Time,Heure de Fin Prévue,
Planned Operating Cost,Coûts de Fonctionnement Prévus,
"Planned Qty: Quantity, for which, Work Order has been raised, but is pending to be manufactured.","Qté planifiée: Quantité pour laquelle un ordre de travail a été émis, mais en attente de mise en production",
Planned Qty,Qté Planifiée,
Planned Quantity,Quantité Planifiée,
Planned Start Date,Date de début prévue,
Planned Start Time,Heure de Début Prévue,
Planned number of Positions,Nombre de postes prévus,
Planned,Prévu,
Planning,Planification,
Plans total,Total des plans,
Plans,Plans,
Plants and Machineries,Usines et machines,
Please <a href=\,Veuillez <a href=\,
Please Select a Company.,Veuillez sélectionner une société.,
Please Select a Company,Veuillez sélectionner une société,
Please Select a Customer,Veuillez sélectionner un client,
Please Select a Supplier,Veuillez sélectionner un fournisseur,
Please Set Supplier Group in Buying Settings.,Veuillez définir un groupe de fournisseurs par défaut dans les paramètres d'achat.,
Please add Mode of payments and opening balance details.,Veuillez ajouter des modes de paiement et les détails de votre solde d'ouverture.,
Please add a Swift Number in bank account {0} for customer {1},Veuillez ajouter un BIC dans le compte bancaire {0} pour le client {1},
Please add a Temporary Opening account in Chart of Accounts,Veuillez ajouter un compte d'ouverture temporaire dans le plan comptable,
Please add a bank account in mandate {0} for customer {1},Veuillez ajouter un compte bancaire dans le mandat {0} pour le client {1},
Please add an IBAN in bank account {0} for customer {1},Veuillez ajouter un IBAN dans le compte bancaire {0} pour le client {1},
Please add at least one company bank account. 'Is company account' must be checked.,Veuillez ajouter au moins un compte bancaire. 'Est le compte de la société' doit être coché.,
Please add at least one payment gateway,Veuillez ajouter au moins une passerelle de paiement,
Please add the account to root level Company - %s,Veuillez ajouter le compte à la société racine - %s,
Please add the account to root level Company - ,Veuillez ajouter le compte à la société racine -,
Please add the remaining benefits {0} to any of the existing component,Veuillez ajouter les prestations restantes {0} à l'un des composants existants,
"Please add the remaining benefits {0} to the application as \
				pro-rata component",Veuillez ajouter les prestations restantes {0} à la demande en tant que composant au pro-rata,
Please add valid Plaid api keys in site_config.json first,Veuillez ajouter des clés API valides dans le fichier site_config.json sur le serveur,
Please allocate the remaining amount before submitting.,Veuillez allouer le montant restant avant de valider,
Please allocated the remaining amount before submitting.,Veuillez allouer le montant restant avant de valider.,
Please check Multi Currency option to allow accounts with other currency,Veuillez vérifier l'option Multi-Devises pour permettre les comptes avec une autre devise,
Please check the error log for details about the import errors,Veuillez vérifier le journal des erreurs pour plus de détails sur les erreurs lors de l'import,
Please clear the,Veuillez réinitialiser le,
Please click on 'Generate Schedule' to fetch Serial No added for Item {0},Veuillez cliquer sur ‘Générer Calendrier’ pour récupérer le N° Série ajouté à l'article {0},
Please click on 'Generate Schedule' to get schedule,Veuillez cliquer sur ‘Générer Calendrier’ pour obtenir le calendrier,
Please click on 'Generate Schedule',"Veuillez cliquer sur ""Générer calendrier''",
Please click on the following link to set your new password,Veuillez cliquer sur le lien suivant pour définir votre nouveau mot de passe,
Please configure an accounting journal for this transaction type and account: {0} - {1},Veuillez configurer un journal comptable pour ce type de transaction et ce compte : {0} - {1},
Please configure at least one active item for your subscription.,Veuillez configurer au moins un article actif pour votre abonnement.,
Please confirm once you have completed your training,Veuillez confirmer une fois que vous avez terminé votre formation,
Please contact to the user who have Sales Master Manager {0} role,Veuillez contactez l'utilisateur qui a le rôle de Directeur des Ventes {0},
Please create <a href='/desk#List/Sepa Direct Debit Settings/List'>Sepa Direct Debit Settings</a> for company {0},Veuillez créer des <a href='/desk#List/Sepa Direct Debit Settings/List'>paramètres Sepa Direct Debit</a> pour la société {0},
Please create <b>DATEV Settings</b> for Company <b>{}</b>.,Veuillez créer des <b>Paramètres DATEV</b> pour votre société <b>{}</b>,
Please create Customer from Lead {0}.,Veuillez créer un client depuis le prospect {0},
Please create Customer from Lead {0},Veuillez créer un Client à partir du Prospect {0},
Please create a new invoice for this event with external reference {0},Veuillez créer une nouvelle facture pour cet événement avec la référence externe {0},
Please create a payment gateway account for currency {0},Veuillez créer un compte de passerelle de paiement pour la devise {0},
Please create adjustment Journal Entry for amount {0} ,Veuillez créer une écriture de journal pour le montant {0},
Please create at least one mode of payment for this bank account first,Veuillez créer au moins un mode de paiement pour ce compte bancaire,
Please create or activate a SEPA Mandate for customer {0},Veuillez créer ou activer un mandat Sepa pour le client {0},
Please create purchase receipt or purchase invoice for the item {0},Veuillez créer un reçu d'achat ou une facture d'achat pour l'article {0},
Please define a default company bank account,Veuillez définir un compte bancaire par défaut pour votre société,
Please define your GoCardless account in the webhook URL's query string,Veuillez ajouter votre compte GoCardless dans les paramètres d'URL de webhook,
Please define your Stripe account in the webhook URL's query string,Veuillez définir votre compte Stripe dans les paramètres de l'URL de webhook,
"Please delete the Employee <a href='#Form/Employee/{0}'>{0}</a>\
					to cancel this document","Veuillez supprimer l'employé <a href='#Form/Employee/{0}'>{0}</a>\
					pour annuler ce document",
Please do not create more than 500 items at a time,Veuillez ne pas créer plus de 500 articles à la fois.,
Please enable Applicable on Booking Actual Expenses,Veuillez activer l'option : Applicable sur la base de l'enregistrement des dépenses réelles,
Please enable Applicable on Purchase Order and Applicable on Booking Actual Expenses,Veuillez activer les options : Applicable sur la base des bons de commande d'achat et Applicable sur la base des bons de commande d'achat,
Please enable default incoming account before creating Daily Work Summary Group,Veuillez activer un compte entrant par défaut avant de créer un groupe de récapitulatif quotidien,
Please enable pop-ups,Veuillez activer les popups,
Please enter 'Is Subcontracted' as Yes or No,Veuillez entrer Oui ou Non pour 'Est sous-traitée',
Please enter <b>Difference Account</b> or set default <b>Stock Adjustment Account</b> for company {0},Veuillez sélectionner un <b>compte d'écart</b> ou définir un <b>compte de variation du stock</b> par défaut pour la société {0},
Please enter API Consumer Key,"Veuillez entrer la clé ""API Consumer Key""",
Please enter API Consumer Secret,"Veuillez entrer la clé ""API Consumer Secret""",
Please enter Account for Change Amount,Veuillez entrez un compte pour enregistrer le montant de monnaie rendue,
Please enter Approving Role or Approving User,Veuillez entrer un Rôle Approbateur ou un Rôle Utilisateur,
Please enter Cost Center,Veuillez entrer un Centre de coûts,
Please enter Delivery Date,Entrez la Date de Livraison,
Please enter Difference Account,Veuillez entrer un compte d'écart,
Please enter Employee Id of this sales person,Veuillez entrer l’ID Employé de ce commercial,
Please enter Expense Account,Veuillez entrer un Compte de Charges,
Please enter From Date and To Date to generate JSON,Veuillez entrer des dates de début et de fin pour générer un fichier JSON,
Please enter GSTIN and state for the Company Address {0},Veuillez entrer un n° GSTIN et un état dans l'adresse de la société {0},
Please enter Item Code to get Batch Number,Veuillez entrer le Code d'Article pour obtenir le Numéro de Lot,
Please enter Item Code to get batch no,Veuillez entrer le Code d'Article pour obtenir n° de lot,
Please enter Item Code to get item taxes,Veuille entrer un code d'article pour obtenir les taxes de l'article,
Please enter Item first,Veuillez d’abord entrer l'Article,
Please enter Maintaince Details first,Veuillez d’abord entrer les Détails de Maintenance,
Please enter Material Requests in the above table,Veuillez entrer les Demandes de Matériel dans le tableau ci-dessus,
Please enter Planned Qty for Item {0} at row {1},Veuillez entrer la Qté Planifiée pour l'Article {0} à la ligne {1},
Please enter Preferred Contact Email,Veuillez entrer l’Email de Contact Préférré,
Please enter Production Item first,Veuillez d’abord entrer l'Article en Production,
Please enter Purchase Receipt first,Veuillez d’abord entrer un Reçu d'Achat,
Please enter Receipt Document,Veuillez entrer le Document de Réception,
Please enter Reference date,Veuillez entrer la date de Référence,
Please enter Repayment Periods,Veuillez entrer les Périodes de Remboursement,
Please enter Reqd by Date,Veuillez entrer une date de livraison prévue,
Please enter Sales Orders in the above table,Veuillez entrer des Commandes Clients dans le tableau ci-dessus,
Please enter ,Veuillez entrer,
Please enter Warehouse and Date,Veuillez entrer un entrepôt et une date,
Please enter Woocommerce Server URL,Veuillez entrer l'URL du serveur Woocommerce,
Please enter Write Off Account,Veuillez entrer un Compte de Reprise,
Please enter a coupon code,Veuillez entrer un code de réduction,
Please enter a description before creating an invoice item.,Veuillez entrer une description avant de créer un poste de facturation,
Please enter a valid coupon code,Veuillez entrer un code de réduction valide,
Please enter atleast 1 invoice in the table,Veuillez entrer au moins 1 facture dans le tableau,
Please enter company first,Veuillez d’abord entrer une Société,
Please enter company name first,Veuillez d’abord entrer le nom de l'entreprise,
Please enter default currency in Company Master,Veuillez entrer la devise par défaut dans les Données de Base de la Société,
Please enter distributed cost center,Veuillez entrer un centre de coûts distribué,
Please enter message before sending,Veuillez entrer le message avant d'envoyer,
Please enter parent cost center,Veuillez entrer le centre de coût parent,
Please enter quantity for Item {0},Veuillez entrer une quantité pour l'article {0},
Please enter relieving date.,Veuillez entrer la date de relève.,
Please enter repayment Amount,Veuillez entrer le Montant de remboursement,
Please enter serial numbers for serialized item ,Veuillez entrer les numéros de série pour l'élément sérialisé,
Please enter the designation,Veuillez sélectionner une désignation,
Please enter valid Financial Year Start and End Dates,Veuillez entrer des Dates de Début et de Fin d’Exercice Comptable valides,
Please enter valid email address,Entrez une adresse email valide,
Please enter {0} first,Veuillez d’abord entrer {0},
Please fill the Material Requests table,Veuillez remplir le tableau de demande de matériaux,
Please fill the Sales Orders table,Veuillez remplir le tableau de commandes client,
Please identify/create Account (Group) for type - {0},Veuillez identifier/créer un groupe de comptes de type - {0},
Please identify/create Account (Ledger) for type - {0},Veuillez identifier/créer un compte comptable de type - {0},
Please link this bank account with at least one Stripe account,Veuille lier ce compte bancaire avec au moins un compte Stripe,
Please link your bank with Plaid first.,Veuillez d'abord lier votre banque avec Plaid,
Please make sure the end time is greater than the start time,Veuillez vous assurer que l'heure de fin est après l'heure de début,
Please make sure you really want to delete all the transactions for this company. Your master data will remain as it is. This action cannot be undone.,Veuillez vous assurer que vous voulez vraiment supprimer tous les transactions de cette société. Vos données de base resteront intactes. Cette action ne peut être annulée.,
Please mention Basic and HRA component in Company,Veuillez mentionner les composantes basique et HRA dans la société,
Please mention Round Off Account in Company,Veuillez indiquer le compte d’arrondis de la société,
Please mention Round Off Cost Center in Company,Veuillez indiquer le centre de coûts pour les arrondis de la société,
Please mention no of visits required,Veuillez indiquer le nb de visites requises,
Please mention the Lead Name in Lead {0},Veuillez mentionner le nom du Prospect dans le Prospect {0},
Please provide the company and the customer,Veuillez fournir la société et le client,
Please pull items from Delivery Note,Veuillez récupérer les articles des Bons de Livraison,
Please re-type company name to confirm,Veuillez saisir à nouveau le nom de la société pour confirmer,
Please register a SWIFT Number in the company's bank account,Veuillez enregistrer un code SWIFT/BIC dans le compte bancaire de la société,
Please register a SWIFT Number in the customer's bank account,Veuillez enregistrer un code SWIFT/BIC dans le compte bancaire du client,
Please register an IBAN in the company's bank account,Veuillez enregistrer un IBAN dans le compte bancaire de la société,
Please register an IBAN in the customer's bank account,Veuillez enregistrer un IBAN dans le compte bancaire du client,
Please register the SIREN number in the company information file,Veuillez enregistrer le numéro SIREN dans la fiche d'information de la société,
Please register the creation date and a customer bank account,Veuillez enregistrer une date de création et un compte bancaire lié au client,
Please remove this Invoice {0} from C-Form {1},Veuillez retirez cette Facture {0} du C-Form {1},
Please remove this item and try to submit again or update the posting time.,Veuillez supprimer cet article et essayer de valider à nouveau ou modifiez la date de comptabilisation,
Please save before assigning task.,Veuillez sauvegarder avant d'assigner une tâche.,
Please save first,Veuillez sauvegarder d'abord,
Please save the report again to rebuild or update,Veuillez enregistrer le rapport pour le recharger ou le mettre à jour,
Please save your document before adding a new account,Veuillez enregistrer votre document avant d'ajouter un nouveau compte bancaire,
Please select <b>Template Type</b> to download template,Veuillez sélectionner le <b>Type de modèle</b> pour télécharger un modèle,
"Please select Allocated Amount, Invoice Type and Invoice Number in atleast one row","Veuillez sélectionner le Montant Alloué, le Type de Facture et le Numéro de Facture dans au moins une ligne",
Please select Applicant Type first,Veuillez entrer un type de demandeur en premier,
Please select Apply Discount On,Veuillez sélectionnez Appliquer Remise Sur,
Please select BOM against item {0},Veuillez sélectionner la nomenclature (nomenclature) pour l'article {0},
Please select BOM for Item in Row {0},Veuillez sélectionnez une nomenclature pour l’Article à la Ligne {0},
Please select BOM in BOM field for Item {0},Veuillez sélectionner une nomenclature dans le champ nomenclature pour l’Article {0},
Please select Carry Forward if you also want to include previous fiscal year's balance leaves to this fiscal year,Veuillez sélectionnez Report si vous souhaitez également inclure le solde des congés de l'exercice précédent à cet exercice,
Please select Category first,Veuillez d’abord sélectionner une Catégorie,
Please select Charge Type first,Veuillez d’abord sélectionner le Type de Facturation,
Please select Company and Designation,Veuillez sélectionner la société et la désignation,
Please select Company and Party Type first,Veuillez d’abord sélectionner une société et le type de tiers,
Please select Company and Posting Date to getting entries,Veuillez sélectionner la société et la Date de comptabilisation pour obtenir les écritures,
Please select Company first,Veuillez d’abord sélectionner une société,
Please select Company,Veuillez sélectionner une Société,
Please select Completion Date for Completed Asset Maintenance Log,Veuillez sélectionner la date d'achèvement pour le journal de maintenance des actifs terminé,
Please select Completion Date for Completed Repair,Veuillez sélectionner la date d'achèvement pour la réparation terminée,
Please select Customer first,Veuillez commencer par sélectionner un client,
Please select Employee Record first.,Veuillez d’abord sélectionner le Dossier de l'Employé.,
Please select Employee first.,Veuillez d'abord sélectionner un employé.,
Please select Employee,Veuillez sélectionner un employé,
Please select Existing Company for creating Chart of Accounts,Veuillez sélectionner une Société Existante pour créer un Plan de Compte,
Please select Incharge Person's name,Veuillez sélectionner le nom du/de la Responsable,
Please select Item Code first,Veuillez d'abord sélectionner un code d'article,
"Please select Item where ""Is Stock Item"" is ""No"" and ""Is Sales Item"" is ""Yes"" and there is no other Product Bundle","Veuillez sélectionner un Article où ""Est un Article Stocké"" est ""Non"" et ""Est un Article à Vendre"" est ""Oui"" et il n'y a pas d'autre Groupe de Produits",
Please select Loan Type for company {0},Veuillez sélectionner un type de prêt pour la société {0},
Please select Maintenance Status as Completed or remove Completion Date,Veuillez sélectionner le statut de maintenance comme terminé ou supprimer la date de fin,
Please select Party Type first,Veuillez d’abord sélectionner le Type de tiers,
Please select Posting Date before selecting Party,Veuillez sélectionner la Date de comptabilisation avant de sélectionner le Tiers,
Please select Posting Date first,Veuillez d’abord sélectionner la Date de comptabilisation,
Please select Price List,Veuillez sélectionner une Liste de prix,
Please select Qty against item {0},Veuillez sélectionner Qté par rapport à l'élément {0},
Please select Sample Retention Warehouse in Stock Settings first,Veuillez d'abord définir un entrepôt de stockage des échantillons dans les paramètres de stock,
Please select Start Date and End Date for Item {0},Veuillez sélectionner la Date de Début et Date de Fin pour l'Article {0},
Please select a BOM,Veuillez sélectionner une nomenclature,
Please select a Batch for Item {0}. Unable to find a single batch that fulfills this requirement,Veuillez sélectionner un Lot pour l'Article {0}. Impossible de trouver un seul lot satisfaisant à cette exigence,
Please select a Company,Veuillez sélectionner une Société,
Please select a Customer,Veuillez sélectionner un client,
Please select a Delivery Note,Veuillez sélectionner un bon de livraison,
Please select a Sales Person for item: {0},Veuillez sélectionner un commercial pour l'article: {0},
Please select a bank account linked to a customer,Veuillez sélectionner un compte bancaire lié à un client,
Please select a bank account linked to customer {0},Veuillez sélectionner un compte bancaire lié au client {0},
Please select a batch,Veuillez sélectionner un lot,
Please select a csv file,Veuillez sélectionner un fichier csv,
Please select a customer,Veuillez sélectionner un Client,
Please select a direct debit type,Veuillez sélectionner un type de prélèvement,
Please select a field to edit from numpad,Veuillez sélectionner un champ à modifier sur le pavé numérique,
Please select a period with at least one Stripe transaction to reconcile,Veuillez sélectionner une période contenant au moins une transaction Stripe à rapprocher,
Please select a period with at least one transaction to reconcile,Veuillez sélectionner une période avec au moins une transaction à rapprocher,
Please select a subscription plan,Veuillez sélectionner un plan d'abonnement,
Please select a unit of measure first,Veuillez sélectionner une unité de mesure,
Please select a value for {0} quotation_to {1},Veuillez sélectionner une valeur pour {0} devis à {1},
Please select a warehouse,Veuillez sélectionner un entrepôt,
Please select a {0},Veuillez sélectionne un·e {0},
Please select an item in the cart,Veuillez sélectionner un article dans le panier,
Please select another payment method. GoCardless does not support transactions in currency '{0}',Veuillez sélectionner une autre méthode de paiement. GoCardless ne supporte pas les transactions en devise '{0}',
